Date,Age,Volume
17/10/2021,Aged5to14,45052
17/10/2021,Aged15to24,85036
17/10/2021,Aged25to34,70859
17/10/2021,Aged35to44,63359
17/10/2021,Aged45to54,52997
17/10/2021,Aged55to64,37958
18/10/2021,Aged1to4,17041
18/10/2021,Aged5to14,45293
18/10/2021,Aged15to24,85199
18/10/2021,Aged25to34,71033
18/10/2021,Aged35to44,63577
18/10/2021,Aged45to54,53176
18/10/2021,Aged55to64,38106
19/10/2021,Aged1to4,17120
19/10/2021,Aged5to14,45574
19/10/2021,Aged15to24,85370
19/10/2021,Aged25to34,71207
19/10/2021,Aged35to44,63850
19/10/2021,Aged45to54,53393
19/10/2021,Aged55to64,38279
20/10/2021,Aged1to4,17251
20/10/2021,Aged5to14,45987
20/10/2021,Aged15to24,85654
20/10/2021,Aged25to34,71519
20/10/2021,Aged35to44,64250
20/10/2021,Aged45to54,53688
20/10/2021,Aged55to64,38516
21/10/2021,Aged1to4,17331
21/10/2021,Aged5to14,46374
21/10/2021,Aged15to24,85900
21/10/2021,Aged25to34,71797
21/10/2021,Aged35to44,64627
21/10/2021,Aged45to54,53966
21/10/2021,Aged55to64,38755
22/10/2021,Aged1to4,17419
22/10/2021,Aged5to14,46746
22/10/2021,Aged15to24,86122
22/10/2021,Aged25to34,72089
22/10/2021,Aged35to44,64976
22/10/2021,Aged45to54,54239
22/10/2021,Aged55to64,38944
23/10/2021,Aged1to4,17538
23/10/2021,Aged5to14,47204
23/10/2021,Aged15to24,86417
23/10/2021,Aged25to34,72432
23/10/2021,Aged35to44,65375
23/10/2021,Aged45to54,54540
23/10/2021,Aged55to64,39198
24/10/2021,Aged1to4,17663
24/10/2021,Aged5to14,47656
24/10/2021,Aged15to24,86682
24/10/2021,Aged25to34,72756
24/10/2021,Aged35to44,65816
24/10/2021,Aged45to54,54838
24/10/2021,Aged55to64,39443
25/10/2021,Aged1to4,17736
25/10/2021,Aged5to14,47952
25/10/2021,Aged15to24,86879
25/10/2021,Aged25to34,72959
25/10/2021,Aged35to44,66115
25/10/2021,Aged45to54,55091
25/10/2021,Aged55to64,39637
26/10/2021,Aged1to4,17827
26/10/2021,Aged5to14,48274
26/10/2021,Aged15to24,87074
26/10/2021,Aged25to34,73174
26/10/2021,Aged35to44,66426
26/10/2021,Aged45to54,55354
26/10/2021,Aged55to64,39847
27/10/2021,Aged1to4,17969
27/10/2021,Aged5to14,48694
27/10/2021,Aged15to24,87272
27/10/2021,Aged25to34,73433
27/10/2021,Aged35to44,66818
27/10/2021,Aged45to54,55666
27/10/2021,Aged55to64,40063
28/10/2021,Aged1to4,18032
28/10/2021,Aged5to14,48983
28/10/2021,Aged15to24,87454
28/10/2021,Aged25to34,73640
28/10/2021,Aged35to44,67084
28/10/2021,Aged45to54,55871
28/10/2021,Aged55to64,40272
29/10/2021,Aged1to4,18154
29/10/2021,Aged5to14,49432
29/10/2021,Aged15to24,87716
29/10/2021,Aged25to34,73995
29/10/2021,Aged35to44,67525
29/10/2021,Aged45to54,56228
29/10/2021,Aged55to64,40576
30/10/2021,Aged1to4,18263
30/10/2021,Aged5to14,49841
30/10/2021,Aged15to24,88027
30/10/2021,Aged25to34,74364
30/10/2021,Aged35to44,68021
30/10/2021,Aged45to54,56551
30/10/2021,Aged55to64,40817
31/10/2021,Aged1to4,18361
31/10/2021,Aged5to14,50281
31/10/2021,Aged15to24,88383
31/10/2021,Aged25to34,74865
31/10/2021,Aged35to44,68526
31/10/2021,Aged45to54,56962
31/10/2021,Aged55to64,41137
01/11/2021,Aged1to4,18431
01/11/2021,Aged5to14,50592
01/11/2021,Aged15to24,88658
01/11/2021,Aged25to34,75197
01/11/2021,Aged35to44,68870
01/11/2021,Aged45to54,57209
01/11/2021,Aged55to64,41342
02/11/2021,Aged1to4,18559
02/11/2021,Aged5to14,51031
02/11/2021,Aged15to24,89080
02/11/2021,Aged25to34,75626
02/11/2021,Aged35to44,69403
02/11/2021,Aged45to54,57558
02/11/2021,Aged55to64,41612
03/11/2021,Aged1to4,18705
03/11/2021,Aged5to14,51653
03/11/2021,Aged15to24,89591
03/11/2021,Aged25to34,76163
03/11/2021,Aged35to44,70090
03/11/2021,Aged45to54,58052
03/11/2021,Aged55to64,41961
04/11/2021,Aged1to4,18751
04/11/2021,Aged5to14,51828
04/11/2021,Aged15to24,89754
04/11/2021,Aged25to34,76363
04/11/2021,Aged35to44,70340
04/11/2021,Aged45to54,58232
04/11/2021,Aged55to64,42086
05/11/2021,Aged1to4,18931
05/11/2021,Aged5to14,52516
05/11/2021,Aged15to24,90372
05/11/2021,Aged25to34,76997
05/11/2021,Aged35to44,71123
05/11/2021,Aged45to54,58833
05/11/2021,Aged55to64,42520
06/11/2021,Aged1to4,19080
06/11/2021,Aged5to14,53247
06/11/2021,Aged15to24,91137
06/11/2021,Aged25to34,77707
06/11/2021,Aged35to44,71901
06/11/2021,Aged45to54,59421
06/11/2021,Aged55to64,42924
07/11/2021,Aged1to4,19283
07/11/2021,Aged5to14,54046
07/11/2021,Aged15to24,92024
07/11/2021,Aged25to34,78539
07/11/2021,Aged35to44,72766
07/11/2021,Aged45to54,60116
07/11/2021,Aged55to64,43444
08/11/2021,Aged1to4,19409
08/11/2021,Aged5to14,54551
08/11/2021,Aged15to24,92513
08/11/2021,Aged25to34,78990
08/11/2021,Aged35to44,73282
08/11/2021,Aged45to54,60498
08/11/2021,Aged55to64,43730
09/11/2021,Aged1to4,19594
09/11/2021,Aged5to14,55147
09/11/2021,Aged15to24,93152
09/11/2021,Aged25to34,79549
09/11/2021,Aged35to44,73882
09/11/2021,Aged45to54,60983
09/11/2021,Aged55to64,44118
10/11/2021,Aged1to4,19771
10/11/2021,Aged5to14,55734
10/11/2021,Aged15to24,93732
10/11/2021,Aged25to34,80090
10/11/2021,Aged35to44,74452
10/11/2021,Aged45to54,61440
10/11/2021,Aged55to64,44466
11/11/2021,Aged1to4,19930
11/11/2021,Aged5to14,56232
11/11/2021,Aged15to24,94128
11/11/2021,Aged25to34,80513
11/11/2021,Aged35to44,74939
11/11/2021,Aged45to54,61825
11/11/2021,Aged55to64,44816
12/11/2021,Aged1to4,20099
12/11/2021,Aged5to14,56855
12/11/2021,Aged15to24,94688
12/11/2021,Aged25to34,81036
12/11/2021,Aged35to44,75536
12/11/2021,Aged45to54,62309
12/11/2021,Aged55to64,45184
13/11/2021,Aged1to4,20355
13/11/2021,Aged5to14,57798
13/11/2021,Aged15to24,95467
13/11/2021,Aged25to34,81883
13/11/2021,Aged35to44,76495
13/11/2021,Aged45to54,63009
13/11/2021,Aged55to64,45685
14/11/2021,Aged1to4,20579
14/11/2021,Aged5to14,58612
14/11/2021,Aged15to24,96099
14/11/2021,Aged25to34,82611
14/11/2021,Aged35to44,77311
14/11/2021,Aged45to54,63616
14/11/2021,Aged55to64,46136
15/11/2021,Aged1to4,20754
15/11/2021,Aged5to14,59249
15/11/2021,Aged15to24,96618
15/11/2021,Aged25to34,83203
15/11/2021,Aged35to44,78005
15/11/2021,Aged45to54,64142
15/11/2021,Aged55to64,46494
16/11/2021,Aged1to4,20994
16/11/2021,Aged5to14,60075
16/11/2021,Aged15to24,97246
16/11/2021,Aged25to34,83867
16/11/2021,Aged35to44,78826
16/11/2021,Aged45to54,64739
16/11/2021,Aged55to64,46945
17/11/2021,Aged1to4,21220
17/11/2021,Aged5to14,60845
17/11/2021,Aged15to24,97837
17/11/2021,Aged25to34,84482
17/11/2021,Aged35to44,79621
17/11/2021,Aged45to54,65324
17/11/2021,Aged55to64,47376
18/11/2021,Aged1to4,21412
18/11/2021,Aged5to14,61601
18/11/2021,Aged15to24,98244
18/11/2021,Aged25to34,84997
18/11/2021,Aged35to44,80260
18/11/2021,Aged45to54,65792
18/11/2021,Aged55to64,47711
19/11/2021,Aged1to4,21620
19/11/2021,Aged5to14,62569
19/11/2021,Aged15to24,98799
19/11/2021,Aged25to34,85663
19/11/2021,Aged35to44,81085
19/11/2021,Aged45to54,66395
19/11/2021,Aged55to64,48127
20/11/2021,Aged1to4,21789
20/11/2021,Aged5to14,63201
20/11/2021,Aged15to24,99219
20/11/2021,Aged25to34,86092
20/11/2021,Aged35to44,81674
20/11/2021,Aged45to54,66801
20/11/2021,Aged55to64,48390
21/11/2021,Aged1to4,22032
21/11/2021,Aged5to14,64324
21/11/2021,Aged15to24,99988
21/11/2021,Aged25to34,87009
21/11/2021,Aged35to44,82748
21/11/2021,Aged45to54,67605
21/11/2021,Aged55to64,48939
22/11/2021,Aged1to4,22203
22/11/2021,Aged5to14,65243
22/11/2021,Aged15to24,100498
22/11/2021,Aged25to34,87627
22/11/2021,Aged35to44,83496
22/11/2021,Aged45to54,68151
22/11/2021,Aged55to64,49324
23/11/2021,Aged1to4,22510
23/11/2021,Aged5to14,66342
23/11/2021,Aged15to24,101223
23/11/2021,Aged25to34,88492
23/11/2021,Aged35to44,84510
23/11/2021,Aged45to54,68883
23/11/2021,Aged55to64,49785
24/11/2021,Aged1to4,22663
24/11/2021,Aged5to14,67040
24/11/2021,Aged15to24,101688
24/11/2021,Aged25to34,89037
24/11/2021,Aged35to44,85188
24/11/2021,Aged45to54,69359
24/11/2021,Aged55to64,50133
25/11/2021,Aged1to4,22862
25/11/2021,Aged5to14,67934
25/11/2021,Aged15to24,102175
25/11/2021,Aged25to34,89571
25/11/2021,Aged35to44,85864
25/11/2021,Aged45to54,69874
25/11/2021,Aged55to64,50434
26/11/2021,Aged1to4,23098
26/11/2021,Aged5to14,69025
26/11/2021,Aged15to24,102769
26/11/2021,Aged25to34,90175
26/11/2021,Aged35to44,86697
26/11/2021,Aged45to54,70478
26/11/2021,Aged55to64,50889
27/11/2021,Aged1to4,23323
27/11/2021,Aged5to14,70119
27/11/2021,Aged15to24,103389
27/11/2021,Aged25to34,90784
27/11/2021,Aged35to44,87522
27/11/2021,Aged45to54,71051
27/11/2021,Aged55to64,51255
28/11/2021,Aged1to4,23586
28/11/2021,Aged5to14,71104
28/11/2021,Aged15to24,104051
28/11/2021,Aged25to34,91474
28/11/2021,Aged35to44,88402
28/11/2021,Aged45to54,71663
28/11/2021,Aged55to64,51635
29/11/2021,Aged1to4,23780
29/11/2021,Aged5to14,71946
29/11/2021,Aged15to24,104529
29/11/2021,Aged25to34,92014
29/11/2021,Aged35to44,89093
29/11/2021,Aged45to54,72123
29/11/2021,Aged55to64,51929
30/11/2021,Aged1to4,24006
30/11/2021,Aged5to14,73052
30/11/2021,Aged15to24,105087
30/11/2021,Aged25to34,92624
30/11/2021,Aged35to44,89912
30/11/2021,Aged45to54,72707
30/11/2021,Aged55to64,52337
